"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","5","renders a persisted lastResult on mount (pass-rate badge + empty absent)","CalibrationPanel (branch coverage)","Fri Sep 04 03:16:11 UTC 2026","passed","Fri Sep 04 03:16:11 UTC 2026","","","",""
"","164","orders destinations by build, integration, evaluation, and operating lifecycle","Sidebar navigation groups","Fri Sep 04 03:16:19 UTC 2026","passed","Fri Sep 04 03:16:19 UTC 2026","","","",""
"","2","shows placeholder when report is null","TestPanel","Fri Sep 04 03:16:25 UTC 2026","passed","Fri Sep 04 03:16:25 UTC 2026","","","",""
"","62","opens the detail view from a card's Open button","Workflows — card content & navigation","Fri Sep 04 03:14:38 UTC 2026","passed","Fri Sep 04 03:14:38 UTC 2026","","","",""
"","2","includes theme hint + hash route for MLflow links","externalLinks","Fri Sep 04 03:17:41 UTC 2026","passed","Fri Sep 04 03:17:41 UTC 2026","","","",""
"","3","renders published with a distinct label + testid","VersionStatusBadge","Fri Sep 04 03:17:47 UTC 2026","passed","Fri Sep 04 03:17:47 UTC 2026","","","",""
"","75","keeps event trigger buttons disabled while a workflow is paused","WorkflowDetail calibration","Fri Sep 04 03:13:04 UTC 2026","passed","Fri Sep 04 03:13:04 UTC 2026","","","",""
"","1","detects unchanged lines","computeDiff","Fri Sep 04 03:17:02 UTC 2026","passed","Fri Sep 04 03:17:02 UTC 2026","","","",""
"","38","writes the value to the clipboard and flashes confirmation","CopyButton","Fri Sep 04 03:17:31 UTC 2026","passed","Fri Sep 04 03:17:31 UTC 2026","","","",""
"","145","reconciles waiting-event run snapshots from recorded step history","WorkflowEditor handler branches","Fri Sep 04 03:13:30 UTC 2026","passed","Fri Sep 04 03:13:30 UTC 2026","","","",""
"","2","lists the family as read-only history (no promote/rollback)","makeToolVersionAdapter","Fri Sep 04 03:16:08 UTC 2026","passed","Fri Sep 04 03:16:08 UTC 2026","","","",""
"","147","resolves workflow run routes through the real app router","App shell end-to-end journeys","Fri Sep 04 03:14:17 UTC 2026","passed","Fri Sep 04 03:14:17 UTC 2026","","","",""
"","87","refreshes recent run history when a started event is the first live signal for a new run","WorkflowEditor handler branches","Fri Sep 04 03:13:36 UTC 2026","passed","Fri Sep 04 03:13:36 UTC 2026","","","",""
"","1","formats finite scores to 3dp and non-numbers to em-dash","workflowCalibration formatters","Fri Sep 04 03:15:16 UTC 2026","passed","Fri Sep 04 03:15:16 UTC 2026","","","",""
"","58","refreshes the list when a workflow is deleted elsewhere","Workflows — live status refresh","Fri Sep 04 03:14:38 UTC 2026","passed","Fri Sep 04 03:14:38 UTC 2026","","","",""
"","8","shows a recoverable error instead of loading forever when the version request fails","WorkflowVersionDetail page","Fri Sep 04 03:13:20 UTC 2026","passed","Fri Sep 04 03:13:20 UTC 2026","","","",""
"","52","renders the list with a LIVE badge and the right per-row controls","VersionPanel","Fri Sep 04 03:16:35 UTC 2026","passed","Fri Sep 04 03:16:35 UTC 2026","","","",""
"","0","guarded_pipeline inserts a guardrail","templateManifest","Fri Sep 04 03:14:13 UTC 2026","passed","Fri Sep 04 03:14:13 UTC 2026","","","",""
"","38","shows an empty-folder note when an expanded folder has no children","BucketTree","Fri Sep 04 03:15:22 UTC 2026","passed","Fri Sep 04 03:15:22 UTC 2026","","","",""
"","150","keeps the persisted workflow version number visible when the run manifest exists but the version row is gone","WorkflowDetail calibration","Fri Sep 04 03:13:19 UTC 2026","passed","Fri Sep 04 03:13:19 UTC 2026","","","",""
"","154","renders workflow cards","Workflows page","Fri Sep 04 03:12:55 UTC 2026","passed","Fri Sep 04 03:12:55 UTC 2026","","","",""
"","189","triggers event-start deployments from the deployments table","WorkflowDetail calibration","Fri Sep 04 03:13:03 UTC 2026","passed","Fri Sep 04 03:13:04 UTC 2026","","","",""
"","356","restores a selected prior version as a new version","EvalDatasetDetail","Fri Sep 04 03:15:02 UTC 2026","passed","Fri Sep 04 03:15:03 UTC 2026","","","",""
"","1","derives registry refs and version constraints from tool versions","agent tool bindings","Fri Sep 04 03:14:13 UTC 2026","passed","Fri Sep 04 03:14:13 UTC 2026","","","",""
"","145","shows character counter for summary","SkillWizard","Fri Sep 04 03:14:55 UTC 2026","passed","Fri Sep 04 03:14:56 UTC 2026","","Step 2: Content (Progressive Disclosure)","",""
"","78","seeds first-party database presets with explicit deployment policies","McpServers","Fri Sep 04 03:14:33 UTC 2026","passed","Fri Sep 04 03:14:33 UTC 2026","","","",""
"","124","surfaces artifact persistence badges in recent run history before recovery panels are opened","WorkflowEditor handler branches","Fri Sep 04 03:13:36 UTC 2026","passed","Fri Sep 04 03:13:36 UTC 2026","","","",""
"","95","toggles requires_approval","ToolWizard","Fri Sep 04 03:15:11 UTC 2026","passed","Fri Sep 04 03:15:11 UTC 2026","","Step 5: Safety & Review","",""
"","6","renders a distinct index for a second step instance","CalibrationStep","Fri Sep 04 03:17:26 UTC 2026","passed","Fri Sep 04 03:17:26 UTC 2026","","","",""
"","4","uses a section element as the step container","CalibrationStep","Fri Sep 04 03:17:26 UTC 2026","passed","Fri Sep 04 03:17:26 UTC 2026","","","",""
"","2","coerces versionKey to a number and forwards the gate/override on promote","makePromptVersionAdapter","Fri Sep 04 03:16:08 UTC 2026","passed","Fri Sep 04 03:16:08 UTC 2026","","","",""
"","307","returns to login with an explanation after resetting the current account password","App shell end-to-end journeys","Fri Sep 04 03:14:17 UTC 2026","passed","Fri Sep 04 03:14:17 UTC 2026","","","",""
"","27","surfaces expired diagnostics inside the replay path","TraceReplayGraph","Fri Sep 04 03:13:44 UTC 2026","passed","Fri Sep 04 03:13:44 UTC 2026","","","",""
"","166","select-all enters multi-select and bulk-deletes everything but start","WorkflowEditor page","Fri Sep 04 03:12:59 UTC 2026","passed","Fri Sep 04 03:12:59 UTC 2026","","","",""
"","3","omits X-CALIBER-Project header when no workspace is active","activeWorkspace","Fri Sep 04 03:17:24 UTC 2026","passed","Fri Sep 04 03:17:24 UTC 2026","","","",""
"","200","applies workflow archive events even while a run is selected","WorkflowDetail calibration","Fri Sep 04 03:13:17 UTC 2026","passed","Fri Sep 04 03:13:17 UTC 2026","","","",""
"","2","sends the last observed live version as an optimistic-concurrency guard","makePromptVersionAdapter","Fri Sep 04 03:16:08 UTC 2026","passed","Fri Sep 04 03:16:08 UTC 2026","","","",""
"","30","renders draft with a distinct label + testid","VersionStatusBadge","Fri Sep 04 03:17:47 UTC 2026","passed","Fri Sep 04 03:17:47 UTC 2026","","","",""
"","70","validates tool run input before calling the backend","ToolDetail page","Fri Sep 04 03:13:21 UTC 2026","passed","Fri Sep 04 03:13:21 UTC 2026","","","",""
"","155","creates an event-resume workflow starter","Workflows — template create flow","Fri Sep 04 03:14:39 UTC 2026","passed","Fri Sep 04 03:14:39 UTC 2026","","","",""
"","32","keeps cached tool content visible when a background refresh fails","ToolDetail page","Fri Sep 04 03:13:21 UTC 2026","passed","Fri Sep 04 03:13:21 UTC 2026","","","",""
"","0","refinement_loop wires a bounded loop to a reusable editor agent","templateManifest","Fri Sep 04 03:14:13 UTC 2026","passed","Fri Sep 04 03:14:13 UTC 2026","","","",""
"","44","surfaces AGE-backed knowledge-query diagnostics inside the replay path","TraceReplayGraph","Fri Sep 04 03:13:43 UTC 2026","passed","Fri Sep 04 03:13:43 UTC 2026","","","",""
"","104","keeps provider key fields write-only and never prefills a secret","Settings page","Fri Sep 04 03:15:40 UTC 2026","passed","Fri Sep 04 03:15:40 UTC 2026","","","",""
"","238","adds should-not-trigger phrases","SkillWizard","Fri Sep 04 03:14:57 UTC 2026","passed","Fri Sep 04 03:14:57 UTC 2026","","Step 4: Trigger Testing","",""
"","18","renders target inputs and lets operators unmap an input","ConnectMapPopover","Fri Sep 04 03:13:43 UTC 2026","passed","Fri Sep 04 03:13:43 UTC 2026","","","",""
"","11","renders nothing when there are no steps","AssistantProcessSteps","Fri Sep 04 03:16:45 UTC 2026","passed","Fri Sep 04 03:16:45 UTC 2026","","","",""
"","24","shows no badge when nothing is paused","Sidebar plans badge","Fri Sep 04 03:17:21 UTC 2026","passed","Fri Sep 04 03:17:21 UTC 2026","","","",""
"","188","Trigger Tests can save a completed batch as a durable kind:'selection' run","SkillWorkspace","Fri Sep 04 03:15:27 UTC 2026","passed","Fri Sep 04 03:15:28 UTC 2026","","","",""
"","2","renders status mystery_status with the right tone","DraftStatusBadge","Fri Sep 04 03:15:54 UTC 2026","passed","Fri Sep 04 03:15:54 UTC 2026","","","",""
"","4","hydrates persisted width not-a-number -> 380","AssistantPanelContext","Fri Sep 04 03:16:38 UTC 2026","passed","Fri Sep 04 03:16:38 UTC 2026","","","",""
"","45","renders empty states and known root types","ToolSignature","Fri Sep 04 03:16:32 UTC 2026","passed","Fri Sep 04 03:16:32 UTC 2026","","","",""
"","2","renders active with a distinct label + testid","VersionStatusBadge","Fri Sep 04 03:17:47 UTC 2026","passed","Fri Sep 04 03:17:47 UTC 2026","","","",""
"","94","disables workflow launch controls when deployment run capabilities fail to load","WorkflowDetail calibration","Fri Sep 04 03:13:03 UTC 2026","passed","Fri Sep 04 03:13:03 UTC 2026","","","",""
"","91","navigates to workflow detail from the card open affordance","Workflows page","Fri Sep 04 03:12:56 UTC 2026","passed","Fri Sep 04 03:12:56 UTC 2026","","","",""
"","87","toggles the chat history drawer","CaliberAssistantPanel — modes & settings","Fri Sep 04 03:15:51 UTC 2026","passed","Fri Sep 04 03:15:51 UTC 2026","","","",""
"","9","propagates edits through onChange","CodeEditorField — scroll sync","Fri Sep 04 03:17:27 UTC 2026","passed","Fri Sep 04 03:17:28 UTC 2026","","","",""
"","186","supports a custom number of test cases for generation","Prompts — Workspace Test Sets stage","Fri Sep 04 03:14:08 UTC 2026","passed","Fri Sep 04 03:14:08 UTC 2026","","","",""
"","170","disables event matching in run detail when checkpoint persistence is disabled","WorkflowDetail calibration","Fri Sep 04 03:13:08 UTC 2026","passed","Fri Sep 04 03:13:08 UTC 2026","","","",""
"","4","normalizes names to snake_case","ToolWizard helpers","Fri Sep 04 03:17:10 UTC 2026","passed","Fri Sep 04 03:17:10 UTC 2026","","","",""
"","4","degrades gracefully when the Clipboard API is unavailable","CopyButton","Fri Sep 04 03:17:31 UTC 2026","passed","Fri Sep 04 03:17:31 UTC 2026","","","",""
"","182","blocks the create submit until instructions reference a template var","Judges","Fri Sep 04 03:15:45 UTC 2026","passed","Fri Sep 04 03:15:45 UTC 2026","","","",""
"","213","saves agent tool selections with manifest registry bindings","WorkflowEditor page","Fri Sep 04 03:12:59 UTC 2026","passed","Fri Sep 04 03:12:59 UTC 2026","","","",""
"","76","can switch to another prompt while editor is open","Prompts","Fri Sep 04 03:14:06 UTC 2026","passed","Fri Sep 04 03:14:06 UTC 2026","","","",""
"","297","renders all 16 built-in examples and filters by capability","Cookbooks","Fri Sep 04 03:15:52 UTC 2026","passed","Fri Sep 04 03:15:52 UTC 2026","","","",""
"","11","surfaces a compile/export error","CodeView — python tab","Fri Sep 04 03:17:06 UTC 2026","passed","Fri Sep 04 03:17:06 UTC 2026","","","",""
"","36","renders the scorecard aggregate and per-example rows","EvaluationDetail page","Fri Sep 04 03:15:18 UTC 2026","passed","Fri Sep 04 03:15:18 UTC 2026","","","",""
"","128","applies a candidate_ready calibration run inline from workflow detail","WorkflowDetail calibration","Fri Sep 04 03:13:01 UTC 2026","passed","Fri Sep 04 03:13:01 UTC 2026","","","",""
"","2","preserves recorded step types and infers simple port types from step payloads","buildSyntheticWorkflowRunManifest","Fri Sep 04 03:16:28 UTC 2026","passed","Fri Sep 04 03:16:28 UTC 2026","","","",""
"","86","Runs: calibrate calls calibrateSkill with NO agent_id","SkillWorkspace","Fri Sep 04 03:15:28 UTC 2026","passed","Fri Sep 04 03:15:28 UTC 2026","","","",""
"","260","defines a new guardrail from a native scorer template","Gateway → Guardrails tab","Fri Sep 04 03:15:30 UTC 2026","passed","Fri Sep 04 03:15:31 UTC 2026","","","",""
"","167","hides cancel actions in run detail when the workflow run queue is disabled","WorkflowDetail calibration","Fri Sep 04 03:13:11 UTC 2026","passed","Fri Sep 04 03:13:12 UTC 2026","","","",""
"","22","accepts workflow pause events from the live stream as refresh signals","WorkflowDetail calibration","Fri Sep 04 03:13:16 UTC 2026","passed","Fri Sep 04 03:13:17 UTC 2026","","","",""
"","2","renders validation report state {""valid"":true,""errors"":[],""warnings"":[]}","ValidationPanel","Fri Sep 04 03:15:54 UTC 2026","passed","Fri Sep 04 03:15:54 UTC 2026","","","",""
"","2","renders status published with the right tone","DraftStatusBadge","Fri Sep 04 03:15:54 UTC 2026","passed","Fri Sep 04 03:15:54 UTC 2026","","","",""
"","97","shows invalid-json state and gracefully exits raw mode","ToolWizard","Fri Sep 04 03:15:10 UTC 2026","passed","Fri Sep 04 03:15:10 UTC 2026","","Step 3: Schema","",""
"","126","renders headings, emphasis, inline code, and safe links","MarkdownView","Fri Sep 04 03:15:22 UTC 2026","passed","Fri Sep 04 03:15:22 UTC 2026","","","",""
"","283","shows project roles and member management in the administration surface","Administration","Fri Sep 04 03:15:37 UTC 2026","passed","Fri Sep 04 03:15:38 UTC 2026","","","",""
"","42","refreshes exact run-history counts when a started event is the first live signal for a new run","WorkflowDetail calibration","Fri Sep 04 03:13:14 UTC 2026","passed","Fri Sep 04 03:13:14 UTC 2026","","","",""
"","3","extracts json arrays and objects from assistant text","ToolRegistry helpers","Fri Sep 04 03:17:36 UTC 2026","passed","Fri Sep 04 03:17:36 UTC 2026","","","",""
"","132","builds a workflow and renders summary, diff, and grounding","WorkflowPlanPanel","Fri Sep 04 03:16:43 UTC 2026","passed","Fri Sep 04 03:16:43 UTC 2026","","","",""
"","34","shows an empty state and no chips when nothing is selected","ChipMultiSelect","Fri Sep 04 03:17:18 UTC 2026","passed","Fri Sep 04 03:17:18 UTC 2026","","","",""
"","6","removes a check by index","GuardrailChecksEditor","Fri Sep 04 03:16:46 UTC 2026","passed","Fri Sep 04 03:16:46 UTC 2026","","","",""
"","141","imports an uploaded spec file without overflowing the browser call stack","OpenApiIntegrations","Fri Sep 04 03:14:44 UTC 2026","passed","Fri Sep 04 03:14:44 UTC 2026","","","",""
"","56","shows generation parsing failures when assistant output is not a JSON array","Prompts advanced test-case generation flows","Fri Sep 04 03:14:28 UTC 2026","passed","Fri Sep 04 03:14:28 UTC 2026","","","",""
"","2","separates keys, strings, numbers, and booleans","highlightTokens — JSON classification","Fri Sep 04 03:17:23 UTC 2026","passed","Fri Sep 04 03:17:23 UTC 2026","","","",""
"","27","walks to publish and fires onPublish","PublishDrawer","Fri Sep 04 03:13:43 UTC 2026","passed","Fri Sep 04 03:13:43 UTC 2026","","","",""
"","93","creates session and shows chat input when New Chat is clicked","CaliberAssistantPanel","Fri Sep 04 03:14:51 UTC 2026","passed","Fri Sep 04 03:14:51 UTC 2026","","","",""
"","113","lists skills, switches resource type, and attaches a resource","AttachmentBar — Library resource modal","Fri Sep 04 03:15:08 UTC 2026","passed","Fri Sep 04 03:15:08 UTC 2026","","","",""
"","71","enters a case, runs calibration, and shows pass/fail per case","CalibrationPanel","Fri Sep 04 03:17:04 UTC 2026","passed","Fri Sep 04 03:17:05 UTC 2026","","","",""
"","34","renders highlighted JSON with the surface test id","CodeBlock","Fri Sep 04 03:17:27 UTC 2026","passed","Fri Sep 04 03:17:27 UTC 2026","","","",""
"","2","rejects unsupported workflow node types instead of silently creating notes","WorkflowEditor handler branches","Fri Sep 04 03:13:38 UTC 2026","passed","Fri Sep 04 03:13:38 UTC 2026","","","",""
"","3","falls back to mlflow preference keys when caliber key is missing","useTheme","Fri Sep 04 03:16:32 UTC 2026","passed","Fri Sep 04 03:16:32 UTC 2026","","","",""
"","2","normalizes generated test cases and validates shape","ToolRegistry helpers","Fri Sep 04 03:17:36 UTC 2026","passed","Fri Sep 04 03:17:36 UTC 2026","","","",""
